id,编号,对口联系领导,地址,联系方式,联系人,名称,所属行业,X坐标,Y坐标,责任部门,gov,gov_id
firm405,58BE550BEBD8444CADCDCE89E93E273A,邵为民,武汉市经济技术开发区沌口街,,,武汉晨鸣汉阳纸业股份有限公司,消费品及其它,114.1891428,30.48763841,市科技局,武汉市科学技术局,gov7
firm406,C9F74E251A7245AEA4B2C736EB0BCF57,张学忙,常青路296号,,,武汉统一企业食品有限公司,食品烟草,114.2493503,30.6110944,市农业局,武汉市农业农村局,gov27
firm407,095B29C68BC34B0CA60EEDCC66E7E48E,张学忙,武汉市金北一路,,,华润雪花啤酒（武汉）有限公司,食品烟草,114.1590195,30.65033899,市农业局,武汉市农业农村局,gov27
firm408,8F6FB47E40834DA694F114EDDD2773B3,邵为民,"田园路999号	",,,中国石化集团武汉石油化工厂,石油化工,114.4339002,30.65482991,市环保局,武汉市生态环境局,gov12
firm409,C4B5E2CF15C841DA8374A2337707808D,邵为民,"古田工农路10号	",,,武汉有机实业股份有限公司,石油化工,114.1769794,30.60724418,市环保局,武汉市生态环境局,gov12
firm410,187184EA88004104BAB08B298AD68DA5,,湖北省武汉市洪山区鲁磨路369号,,,武汉人福高科技企业股份有限公司,,114.4001834,30.51461264,,,
firm411,3FF97B2E4A7047B8BD0CD2FE35AEE27F,,"珠山湖大道63号	",,,武汉顶益食品有限公司,,114.1598906,30.47814065,,,
firm412,F6EECC9697EC42279819920989728AA9,,武汉市新洲汉施公路,,,武汉一冶钢结构有限公司,,114.5754593,30.70203433,,,
firm413,E97E27E00014460D9F60D1535D05E260,,武汉市汉口解放大道634号新世界中心写字楼B座24/25楼,,,武汉猫人服饰股份有限公司,,114.2667589,30.57896606,,,
firm414,6F4EBCE2DFBE4455979C4104067B9DD2,袁善腊,东湖新技术开发区民族大道玉龙岛花园语林山庄内,,,武汉凯迪控股投资有限公司,能源及环保,114.3782149,30.43986878,市发改委,武汉市发展和改革委员会,gov10
firm415,58BE550BEBD8444CADCDCE89E93E273A,邵为民,武汉市经济技术开发区沌口街,,,武汉晨鸣汉阳纸业股份有限公司,消费品及其它,114.1891428,30.48763841,市科技局,武汉市科学技术局,gov7
firm416,C9F74E251A7245AEA4B2C736EB0BCF57,张学忙,常青路296号,,,武汉统一企业食品有限公司,食品烟草,114.2493503,30.6110944,市农业局,武汉市农业农村局,gov27
firm417,095B29C68BC34B0CA60EEDCC66E7E48E,张学忙,武汉市金北一路,,,华润雪花啤酒（武汉）有限公司,食品烟草,114.1590195,30.65033899,市农业局,武汉市农业农村局,gov27
firm418,8F6FB47E40834DA694F114EDDD2773B3,邵为民,"田园路999号	",,,中国石化集团武汉石油化工厂,石油化工,114.4339002,30.65482991,市环保局,武汉市生态环境局,gov12
firm419,C4B5E2CF15C841DA8374A2337707808D,邵为民,"古田工农路10号	",,,武汉有机实业股份有限公司,石油化工,114.1769794,30.60724418,市环保局,武汉市生态环境局,gov12
firm420,187184EA88004104BAB08B298AD68DA5,,湖北省武汉市洪山区鲁磨路369号,,,武汉人福高科技企业股份有限公司,,114.4001834,30.51461264,,,
firm421,3FF97B2E4A7047B8BD0CD2FE35AEE27F,,"珠山湖大道63号	",,,武汉顶益食品有限公司,,114.1598906,30.47814065,,,
firm422,F6EECC9697EC42279819920989728AA9,,武汉市新洲汉施公路,,,武汉一冶钢结构有限公司,,114.5754593,30.70203433,,,
firm423,E97E27E00014460D9F60D1535D05E260,,武汉市汉口解放大道634号新世界中心写字楼B座24/25楼,,,武汉猫人服饰股份有限公司,,114.2667589,30.57896606,,,
firm424,6F4EBCE2DFBE4455979C4104067B9DD2,袁善腊,东湖新技术开发区民族大道玉龙岛花园语林山庄内,,,武汉凯迪控股投资有限公司,能源及环保,114.3782149,30.43986878,市发改委,武汉市发展和改革委员会,gov10
firm425,58BE550BEBD8444CADCDCE89E93E273A,邵为民,武汉市经济技术开发区沌口街,,,武汉晨鸣汉阳纸业股份有限公司,消费品及其它,114.1891428,30.48763841,市科技局,武汉市科学技术局,gov7
firm426,C9F74E251A7245AEA4B2C736EB0BCF57,张学忙,常青路296号,,,武汉统一企业食品有限公司,食品烟草,114.2493503,30.6110944,市农业局,武汉市农业农村局,gov27
firm427,095B29C68BC34B0CA60EEDCC66E7E48E,张学忙,武汉市金北一路,,,华润雪花啤酒（武汉）有限公司,食品烟草,114.1590195,30.65033899,市农业局,武汉市农业农村局,gov27
firm428,8F6FB47E40834DA694F114EDDD2773B3,邵为民,"田园路999号	",,,中国石化集团武汉石油化工厂,石油化工,114.4339002,30.65482991,市环保局,武汉市生态环境局,gov12
firm429,C4B5E2CF15C841DA8374A2337707808D,邵为民,"古田工农路10号	",,,武汉有机实业股份有限公司,石油化工,114.1769794,30.60724418,市环保局,武汉市生态环境局,gov12
firm430,187184EA88004104BAB08B298AD68DA5,,湖北省武汉市洪山区鲁磨路369号,,,武汉人福高科技企业股份有限公司,,114.4001834,30.51461264,,,
firm431,3FF97B2E4A7047B8BD0CD2FE35AEE27F,,"珠山湖大道63号	",,,武汉顶益食品有限公司,,114.1598906,30.47814065,,,
firm432,F6EECC9697EC42279819920989728AA9,,武汉市新洲汉施公路,,,武汉一冶钢结构有限公司,,114.5754593,30.70203433,,,
firm433,E97E27E00014460D9F60D1535D05E260,,武汉市汉口解放大道634号新世界中心写字楼B座24/25楼,,,武汉猫人服饰股份有限公司,,114.2667589,30.57896606,,,
firm434,6F4EBCE2DFBE4455979C4104067B9DD2,袁善腊,东湖新技术开发区民族大道玉龙岛花园语林山庄内,,,武汉凯迪控股投资有限公司,能源及环保,114.3782149,30.43986878,市发改委,武汉市发展和改革委员会,gov10
firm435,58BE550BEBD8444CADCDCE89E93E273A,邵为民,武汉市经济技术开发区沌口街,,,武汉晨鸣汉阳纸业股份有限公司,消费品及其它,114.1891428,30.48763841,市科技局,武汉市科学技术局,gov7
firm436,C9F74E251A7245AEA4B2C736EB0BCF57,张学忙,常青路296号,,,武汉统一企业食品有限公司,食品烟草,114.2493503,30.6110944,市农业局,武汉市农业农村局,gov27
firm437,095B29C68BC34B0CA60EEDCC66E7E48E,张学忙,武汉市金北一路,,,华润雪花啤酒（武汉）有限公司,食品烟草,114.1590195,30.65033899,市农业局,武汉市农业农村局,gov27
firm438,8F6FB47E40834DA694F114EDDD2773B3,邵为民,"田园路999号	",,,中国石化集团武汉石油化工厂,石油化工,114.4339002,30.65482991,市环保局,武汉市生态环境局,gov12
firm439,C4B5E2CF15C841DA8374A2337707808D,邵为民,"古田工农路10号	",,,武汉有机实业股份有限公司,石油化工,114.1769794,30.60724418,市环保局,武汉市生态环境局,gov12
firm440,187184EA88004104BAB08B298AD68DA5,,湖北省武汉市洪山区鲁磨路369号,,,武汉人福高科技企业股份有限公司,,114.4001834,30.51461264,,,
firm441,3FF97B2E4A7047B8BD0CD2FE35AEE27F,,"珠山湖大道63号	",,,武汉顶益食品有限公司,,114.1598906,30.47814065,,,
firm442,F6EECC9697EC42279819920989728AA9,,武汉市新洲汉施公路,,,武汉一冶钢结构有限公司,,114.5754593,30.70203433,,,
firm443,E97E27E00014460D9F60D1535D05E260,,武汉市汉口解放大道634号新世界中心写字楼B座24/25楼,,,武汉猫人服饰股份有限公司,,114.2667589,30.57896606,,,
firm444,6F4EBCE2DFBE4455979C4104067B9DD2,袁善腊,东湖新技术开发区民族大道玉龙岛花园语林山庄内,,,武汉凯迪控股投资有限公司,能源及环保,114.3782149,30.43986878,市发改委,武汉市发展和改革委员会,gov10
firm445,58BE550BEBD8444CADCDCE89E93E273A,邵为民,武汉市经济技术开发区沌口街,,,武汉晨鸣汉阳纸业股份有限公司,消费品及其它,114.1891428,30.48763841,市科技局,武汉市科学技术局,gov7
firm446,C9F74E251A7245AEA4B2C736EB0BCF57,张学忙,常青路296号,,,武汉统一企业食品有限公司,食品烟草,114.2493503,30.6110944,市农业局,武汉市农业农村局,gov27
firm447,095B29C68BC34B0CA60EEDCC66E7E48E,张学忙,武汉市金北一路,,,华润雪花啤酒（武汉）有限公司,食品烟草,114.1590195,30.65033899,市农业局,武汉市农业农村局,gov27
firm448,8F6FB47E40834DA694F114EDDD2773B3,邵为民,"田园路999号	",,,中国石化集团武汉石油化工厂,石油化工,114.4339002,30.65482991,市环保局,武汉市生态环境局,gov12
firm449,C4B5E2CF15C841DA8374A2337707808D,邵为民,"古田工农路10号	",,,武汉有机实业股份有限公司,石油化工,114.1769794,30.60724418,市环保局,武汉市生态环境局,gov12
firm450,187184EA88004104BAB08B298AD68DA5,,湖北省武汉市洪山区鲁磨路369号,,,武汉人福高科技企业股份有限公司,,114.4001834,30.51461264,,,
firm451,3FF97B2E4A7047B8BD0CD2FE35AEE27F,,"珠山湖大道63号	",,,武汉顶益食品有限公司,,114.1598906,30.47814065,,,
firm452,F6EECC9697EC42279819920989728AA9,,武汉市新洲汉施公路,,,武汉一冶钢结构有限公司,,114.5754593,30.70203433,,,
firm453,E97E27E00014460D9F60D1535D05E260,,武汉市汉口解放大道634号新世界中心写字楼B座24/25楼,,,武汉猫人服饰股份有限公司,,114.2667589,30.57896606,,,
firm454,187184EA88004104BAB08B298AD68DA5,,湖北省武汉市洪山区鲁磨路369号,,,武汉人福高科技企业股份有限公司,,114.4001834,30.51461264,,,
firm455,3FF97B2E4A7047B8BD0CD2FE35AEE27F,,"珠山湖大道63号	",,,武汉顶益食品有限公司,,114.1598906,30.47814065,,,
firm456,F6EECC9697EC42279819920989728AA9,,武汉市新洲汉施公路,,,武汉一冶钢结构有限公司,,114.5754593,30.70203433,,,
firm457,E97E27E00014460D9F60D1535D05E260,,武汉市汉口解放大道634号新世界中心写字楼B座24/25楼,,,武汉猫人服饰股份有限公司,,114.2667589,30.57896606,,,
firm458,6F4EBCE2DFBE4455979C4104067B9DD2,袁善腊,东湖新技术开发区民族大道玉龙岛花园语林山庄内,,,武汉凯迪控股投资有限公司,能源及环保,114.3782149,30.43986878,市发改委,武汉市发展和改革委员会,gov10
firm459,58BE550BEBD8444CADCDCE89E93E273A,邵为民,武汉市经济技术开发区沌口街,,,武汉晨鸣汉阳纸业股份有限公司,消费品及其它,114.1891428,30.48763841,市科技局,武汉市科学技术局,gov7
firm460,C9F74E251A7245AEA4B2C736EB0BCF57,张学忙,常青路296号,,,武汉统一企业食品有限公司,食品烟草,114.2493503,30.6110944,市农业局,武汉市农业农村局,gov27
firm461,095B29C68BC34B0CA60EEDCC66E7E48E,张学忙,武汉市金北一路,,,华润雪花啤酒（武汉）有限公司,食品烟草,114.1590195,30.65033899,市农业局,武汉市农业农村局,gov27
firm462,8F6FB47E40834DA694F114EDDD2773B3,邵为民,"田园路999号	",,,中国石化集团武汉石油化工厂,石油化工,114.4339002,30.65482991,市环保局,武汉市生态环境局,gov12
firm463,C4B5E2CF15C841DA8374A2337707808D,邵为民,"古田工农路10号	",,,武汉有机实业股份有限公司,石油化工,114.1769794,30.60724418,市环保局,武汉市生态环境局,gov12
firm464,187184EA88004104BAB08B298AD68DA5,,湖北省武汉市洪山区鲁磨路369号,,,武汉人福高科技企业股份有限公司,,114.4001834,30.51461264,,,
firm465,3FF97B2E4A7047B8BD0CD2FE35AEE27F,,"珠山湖大道63号	",,,武汉顶益食品有限公司,,114.1598906,30.47814065,,,
firm466,F6EECC9697EC42279819920989728AA9,,武汉市新洲汉施公路,,,武汉一冶钢结构有限公司,,114.5754593,30.70203433,,,
firm467,E97E27E00014460D9F60D1535D05E260,,武汉市汉口解放大道634号新世界中心写字楼B座24/25楼,,,武汉猫人服饰股份有限公司,,114.2667589,30.57896606,,,
firm468,6F4EBCE2DFBE4455979C4104067B9DD2,袁善腊,东湖新技术开发区民族大道玉龙岛花园语林山庄内,,,武汉凯迪控股投资有限公司,能源及环保,114.3782149,30.43986878,市发改委,武汉市发展和改革委员会,gov10
firm469,58BE550BEBD8444CADCDCE89E93E273A,邵为民,武汉市经济技术开发区沌口街,,,武汉晨鸣汉阳纸业股份有限公司,消费品及其它,114.1891428,30.48763841,市科技局,武汉市科学技术局,gov7
firm470,C9F74E251A7245AEA4B2C736EB0BCF57,张学忙,常青路296号,,,武汉统一企业食品有限公司,食品烟草,114.2493503,30.6110944,市农业局,武汉市农业农村局,gov27
firm471,095B29C68BC34B0CA60EEDCC66E7E48E,张学忙,武汉市金北一路,,,华润雪花啤酒（武汉）有限公司,食品烟草,114.1590195,30.65033899,市农业局,武汉市农业农村局,gov27
firm472,8F6FB47E40834DA694F114EDDD2773B3,邵为民,"田园路999号	",,,中国石化集团武汉石油化工厂,石油化工,114.4339002,30.65482991,市环保局,武汉市生态环境局,gov12
firm473,C4B5E2CF15C841DA8374A2337707808D,邵为民,"古田工农路10号	",,,武汉有机实业股份有限公司,石油化工,114.1769794,30.60724418,市环保局,武汉市生态环境局,gov12
firm474,187184EA88004104BAB08B298AD68DA5,,湖北省武汉市洪山区鲁磨路369号,,,武汉人福高科技企业股份有限公司,,114.4001834,30.51461264,,,
firm475,3FF97B2E4A7047B8BD0CD2FE35AEE27F,,"珠山湖大道63号	",,,武汉顶益食品有限公司,,114.1598906,30.47814065,,,
firm476,F6EECC9697EC42279819920989728AA9,,武汉市新洲汉施公路,,,武汉一冶钢结构有限公司,,114.5754593,30.70203433,,,
firm477,E97E27E00014460D9F60D1535D05E260,,武汉市汉口解放大道634号新世界中心写字楼B座24/25楼,,,武汉猫人服饰股份有限公司,,114.2667589,30.57896606,,,
firm478,6F4EBCE2DFBE4455979C4104067B9DD2,袁善腊,东湖新技术开发区民族大道玉龙岛花园语林山庄内,,,武汉凯迪控股投资有限公司,能源及环保,114.3782149,30.43986878,市发改委,武汉市发展和改革委员会,gov10
firm479,58BE550BEBD8444CADCDCE89E93E273A,邵为民,武汉市经济技术开发区沌口街,,,武汉晨鸣汉阳纸业股份有限公司,消费品及其它,114.1891428,30.48763841,市科技局,武汉市科学技术局,gov7
firm480,C9F74E251A7245AEA4B2C736EB0BCF57,张学忙,常青路296号,,,武汉统一企业食品有限公司,食品烟草,114.2493503,30.6110944,市农业局,武汉市农业农村局,gov27
firm481,095B29C68BC34B0CA60EEDCC66E7E48E,张学忙,武汉市金北一路,,,华润雪花啤酒（武汉）有限公司,食品烟草,114.1590195,30.65033899,市农业局,武汉市农业农村局,gov27
firm482,8F6FB47E40834DA694F114EDDD2773B3,邵为民,"田园路999号	",,,中国石化集团武汉石油化工厂,石油化工,114.4339002,30.65482991,市环保局,武汉市生态环境局,gov12
firm483,C4B5E2CF15C841DA8374A2337707808D,邵为民,"古田工农路10号	",,,武汉有机实业股份有限公司,石油化工,114.1769794,30.60724418,市环保局,武汉市生态环境局,gov12
firm484,187184EA88004104BAB08B298AD68DA5,,湖北省武汉市洪山区鲁磨路369号,,,武汉人福高科技企业股份有限公司,,114.4001834,30.51461264,,,
firm485,3FF97B2E4A7047B8BD0CD2FE35AEE27F,,"珠山湖大道63号	",,,武汉顶益食品有限公司,,114.1598906,30.47814065,,,
firm486,F6EECC9697EC42279819920989728AA9,,武汉市新洲汉施公路,,,武汉一冶钢结构有限公司,,114.5754593,30.70203433,,,
firm487,E97E27E00014460D9F60D1535D05E260,,武汉市汉口解放大道634号新世界中心写字楼B座24/25楼,,,武汉猫人服饰股份有限公司,,114.2667589,30.57896606,,,
firm488,6F4EBCE2DFBE4455979C4104067B9DD2,袁善腊,东湖新技术开发区民族大道玉龙岛花园语林山庄内,,,武汉凯迪控股投资有限公司,能源及环保,114.3782149,30.43986878,市发改委,武汉市发展和改革委员会,gov10
firm489,58BE550BEBD8444CADCDCE89E93E273A,邵为民,武汉市经济技术开发区沌口街,,,武汉晨鸣汉阳纸业股份有限公司,消费品及其它,114.1891428,30.48763841,市科技局,武汉市科学技术局,gov7
firm490,C9F74E251A7245AEA4B2C736EB0BCF57,张学忙,常青路296号,,,武汉统一企业食品有限公司,食品烟草,114.2493503,30.6110944,市农业局,武汉市农业农村局,gov27
firm491,095B29C68BC34B0CA60EEDCC66E7E48E,张学忙,武汉市金北一路,,,华润雪花啤酒（武汉）有限公司,食品烟草,114.1590195,30.65033899,市农业局,武汉市农业农村局,gov27
firm492,1D7F480389F14132B1484E09607BC032,袁善腊,高新四路18,,,武汉新芯集成电路制造有限公司,电子信息,114.4420925,30.45277,市发改委,武汉市发展和改革委员会,gov10
firm493,AEF48114BA8D4D4A812652DAF9764E84,袁善腊,湖北省武汉市江夏区流芳园横路8号,,,武汉天马微电子有限公司,电子信息,114.4471694,30.45976324,市发改委,武汉市发展和改革委员会,gov10
firm494,3E07DDAA47984943966FD6EF88F456BE,袁善腊,富五路,,,富士康（武汉）科技集团,电子信息,114.4586678,30.42380702,市发改委,武汉市发展和改革委员会,gov10
firm495,8634C1F421F149B8AA74379AB8F48DD1,邵为民,湖北省武汉经济技术开发区沌口小区11号地,,,冠捷显示科技(武汉)有限公司,电子信息,114.1292001,30.46829646,市科技局,武汉市科学技术局,gov7
firm496,8D5604E02DF644CAAE037B94BCCE43FE,张学忙,湖北武汉双汇食品有限公司附近,,,湖北武汉双汇食品有限公司,食品烟草,114.03706,30.64044256,市农业局,武汉市农业农村局,gov27
firm497,5B1C91D478A043D2B79C99523A8AE1B0,刘顺妮,湖北省武汉市江岸区金凰路1号,,,武汉金凰珠宝有限公司,消费品及其它,114.2794498,30.63000094,市商务局,武汉市商务局,gov16
